#        1         2         3

         #         D     total
   0.000000   1.00000   1.00000
   0.000010   1.00000   1.00000
   0.000020   1.00000   1.00000
   0.000030   1.00000   1.00000
   0.000040   1.00000   1.00000
   0.000050   1.00000   1.00000
   0.000060   1.00000   1.00000
   0.000070   1.00000   1.00000
   0.000080   1.00000   1.00000
   0.000090   1.00000   1.00000
   0.000100   1.00000   1.00000
   0.000110   1.00000   1.00000
   0.000120   1.00000   1.00000
   0.000130   1.00000   1.00000
   0.000140   1.00000   1.00000
   0.000150   1.00000   1.00000
   0.000160   1.00000   1.00000
   0.000170   1.00000   1.00000
   0.000180   1.00000   1.00000
   0.000190   1.00000   1.00000
   0.000200   1.00000   1.00000
   0.000210   1.00000   1.00000
   0.000220   1.00000   1.00000
   0.000230   1.00000   1.00000
   0.000240   1.00000   1.00000
   0.000250   1.00000   1.00000
   0.000260   1.00000   1.00000
   0.000270   1.00000   1.00000
   0.000280   1.00000   1.00000
   0.000290   1.00000   1.00000
   0.000300   1.00000   1.00000
   0.000310   1.00000   1.00000
   0.000320   1.00000   1.00000
   0.000330   1.00000   1.00000
   0.000340   1.00000   1.00000
   0.000350   1.00000   1.00000
   0.000360   1.00000   1.00000
   0.000370   1.00000   1.00000
   0.000380   1.00000   1.00000
   0.000390   1.00000   1.00000
   0.000400   1.00000   1.00000
   0.000410   1.00000   1.00000
   0.000420   1.00000   1.00000
   0.000430   1.00000   1.00000
   0.000440   1.00000   1.00000
   0.000450   1.00000   1.00000
   0.000460   1.00000   1.00000
   0.000470   1.00000   1.00000
   0.000480   1.00000   1.00000
   0.000490   1.00000   1.00000
   0.000500   1.00000   1.00000
   0.000510   1.00000   1.00000
   0.000520   1.00000   1.00000
   0.000530   1.00000   1.00000
   0.000540   1.00000   1.00000
   0.000550   1.00000   1.00000
   0.000560   1.00000   1.00000
   0.000570   1.00000   1.00000
   0.000580   1.00000   1.00000
   0.000590   1.00000   1.00000
   0.000600   1.00000   1.00000
   0.000610   1.00000   1.00000
   0.000620   1.00000   1.00000
   0.000630   1.00000   1.00000
   0.000640   1.00000   1.00000
   0.000650   1.00000   1.00000
   0.000660   1.00000   1.00000
   0.000670   1.00000   1.00000
   0.000680   1.00000   1.00000
   0.000690   1.00000   1.00000
   0.000700   1.00000   1.00000
   0.000710   1.00000   1.00000
   0.000720   1.00000   1.00000
   0.000730   1.00000   1.00000
   0.000740   1.00000   1.00000
   0.000750   1.00000   1.00000
   0.000760   1.00000   1.00000
   0.000770   1.00000   1.00000
   0.000780   1.00000   1.00000
   0.000790   1.00000   1.00000
   0.000800   1.00000   1.00000
   0.000810   1.00000   1.00000
   0.000820   1.00000   1.00000
   0.000830   1.00000   1.00000
   0.000840   1.00000   1.00000
   0.000850   1.00000   1.00000
   0.000860   1.00000   1.00000
   0.000870   1.00000   1.00000
   0.000880   1.00000   1.00000
   0.000890   1.00000   1.00000
   0.000900   1.00000   1.00000
   0.000910   1.00000   1.00000
   0.000920   1.00000   1.00000
   0.000930   1.00000   1.00000
   0.000940   1.00000   1.00000
   0.000950   1.00000   1.00000
   0.000960   1.00000   1.00000
   0.000970   1.00000   1.00000
   0.000980   1.00000   1.00000
   0.000990   1.00000   1.00000
   0.001000   1.00000   1.00000
   0.001010   1.00000   1.00000
   0.001020   1.00000   1.00000
   0.001030   1.00000   1.00000
   0.001040   1.00000   1.00000
   0.001050   1.00000   1.00000
   0.001060   1.00000   1.00000
   0.001070   1.00000   1.00000
   0.001080   1.00000   1.00000
   0.001090   1.00000   1.00000
   0.001100   1.00000   1.00000
   0.001110   1.00000   1.00000
   0.001120   1.00000   1.00000
   0.001130   1.00000   1.00000
   0.001140   1.00000   1.00000
   0.001150   1.00000   1.00000
   0.001160   1.00000   1.00000
   0.001170   1.00000   1.00000
   0.001180   1.00000   1.00000
   0.001190   1.00000   1.00000
   0.001200   1.00000   1.00000
   0.001210   1.00000   1.00000
   0.001220   1.00000   1.00000
   0.001230   1.00000   1.00000
   0.001240   1.00000   1.00000
   0.001250   1.00000   1.00000
   0.001260   1.00000   1.00000
   0.001270   1.00000   1.00000
   0.001280   1.00000   1.00000
   0.001290   1.00000   1.00000
   0.001300   1.00000   1.00000
   0.001310   1.00000   1.00000
   0.001320   1.00000   1.00000
   0.001330   1.00000   1.00000
   0.001340   1.00000   1.00000
   0.001350   1.00000   1.00000
   0.001360   1.00000   1.00000
   0.001370   1.00000   1.00000
   0.001380   1.00000   1.00000
   0.001390   1.00000   1.00000
   0.001400   1.00000   1.00000
   0.001410   1.00000   1.00000
   0.001420   1.00000   1.00000
   0.001430   1.00000   1.00000
   0.001440   1.00000   1.00000
   0.001450   1.00000   1.00000
   0.001460   1.00000   1.00000
   0.001470   1.00000   1.00000
   0.001480   1.00000   1.00000
   0.001490   1.00000   1.00000
   0.001500   1.00000   1.00000
   0.001510   1.00000   1.00000
   0.001520   1.00000   1.00000
   0.001530   1.00000   1.00000
   0.001540   1.00000   1.00000
   0.001550   1.00000   1.00000
   0.001560   1.00000   1.00000
   0.001570   1.00000   1.00000
   0.001580   1.00000   1.00000
   0.001590   1.00000   1.00000
   0.001600   1.00000   1.00000
   0.001610   1.00000   1.00000
   0.001620   1.00000   1.00000
   0.001630   1.00000   1.00000
   0.001640   1.00000   1.00000
   0.001650   1.00000   1.00000
   0.001660   1.00000   1.00000
   0.001670   1.00000   1.00000
   0.001680   1.00000   1.00000
   0.001690   1.00000   1.00000
   0.001700   1.00000   1.00000
   0.001710   1.00000   1.00000
   0.001720   1.00000   1.00000
   0.001730   1.00000   1.00000
   0.001740   1.00000   1.00000
   0.001750   1.00000   1.00000
   0.001760   1.00000   1.00000
   0.001770   1.00000   1.00000
   0.001780   1.00000   1.00000
   0.001790   1.00000   1.00000
   0.001800   1.00000   1.00000
   0.001810   1.00000   1.00000
   0.001820   1.00000   1.00000
   0.001830   1.00000   1.00000
   0.001840   1.00000   1.00000
   0.001850   1.00000   1.00000
   0.001860   1.00000   1.00000
   0.001870   1.00000   1.00000
   0.001880   1.00000   1.00000
   0.001890   1.00000   1.00000
   0.001900   1.00000   1.00000
   0.001910   1.00000   1.00000
   0.001920   1.00000   1.00000
   0.001930   1.00000   1.00000
   0.001940   1.00000   1.00000
   0.001950   1.00000   1.00000
   0.001960   1.00000   1.00000
   0.001970   1.00000   1.00000
   0.001980   1.00000   1.00000
   0.001990   1.00000   1.00000
   0.002000   1.00000   1.00000
   0.002010   1.00000   1.00000
   0.002020   1.00000   1.00000
   0.002030   1.00000   1.00000
   0.002040   1.00000   1.00000
   0.002050   1.00000   1.00000
   0.002060   1.00000   1.00000
   0.002070   1.00000   1.00000
   0.002080   1.00000   1.00000
   0.002090   1.00000   1.00000
   0.002100   1.00000   1.00000
   0.002110   1.00000   1.00000
   0.002120   1.00000   1.00000
   0.002130   1.00000   1.00000
   0.002140   1.00000   1.00000
   0.002150   1.00000   1.00000
   0.002160   1.00000   1.00000
   0.002170   1.00000   1.00000
   0.002180   1.00000   1.00000
   0.002190   1.00000   1.00000
   0.002200   1.00000   1.00000
   0.002210   1.00000   1.00000
   0.002220   1.00000   1.00000
   0.002230   1.00000   1.00000
   0.002240   1.00000   1.00000
   0.002250   1.00000   1.00000
   0.002260   1.00000   1.00000
   0.002270   1.00000   1.00000
   0.002280   1.00000   1.00000
   0.002290   1.00000   1.00000
   0.002300   1.00000   1.00000
   0.002310   1.00000   1.00000
   0.002320   1.00000   1.00000
   0.002330   1.00000   1.00000
   0.002340   1.00000   1.00000
   0.002350   1.00000   1.00000
   0.002360   1.00000   1.00000
   0.002370   1.00000   1.00000
   0.002380   1.00000   1.00000
   0.002390   1.00000   1.00000
   0.002400   1.00000   1.00000
   0.002410   1.00000   1.00000
   0.002420   1.00000   1.00000
   0.002430   1.00000   1.00000
   0.002440   1.00000   1.00000
   0.002450   1.00000   1.00000
   0.002460   1.00000   1.00000
   0.002470   1.00000   1.00000
   0.002480   1.00000   1.00000
   0.002490   1.00000   1.00000
   0.002500   1.00000   1.00000
   0.002510   1.00000   1.00000
   0.002520   1.00000   1.00000
   0.002530   1.00000   1.00000
   0.002540   1.00000   1.00000
   0.002550   1.00000   1.00000
   0.002560   1.00000   1.00000
   0.002570   1.00000   1.00000
   0.002580   1.00000   1.00000
   0.002590   1.00000   1.00000
   0.002600   1.00000   1.00000
   0.002610   1.00000   1.00000
   0.002620   1.00000   1.00000
   0.002630   1.00000   1.00000
   0.002640   1.00000   1.00000
   0.002650   1.00000   1.00000
   0.002660   1.00000   1.00000
   0.002670   1.00000   1.00000
